url,longitud_url,tiene_https,cantidad_guiones,cantidad_digitos,ranking_alexa,longitud_titulo,cantidad_palabras_clave,tiempo_registro,es_phishing
robinson-conley.com,19,True,1,0,272962,51,12,2,False
aguirre-meadows.com,19,True,1,0,34891,21,5,6,True
richardson.org,14,False,0,0,400700,67,5,14,True
hernandez.com,13,False,0,0,174009,29,12,13,False
martin.org,10,False,0,0,345050,21,13,18,False
patterson.com,13,False,0,0,8563,44,10,18,False
cain.com,8,False,0,0,289097,24,10,19,True
higgins-moore.com,17,True,1,0,435568,63,15,7,False
long-thomas.net,15,False,1,0,441354,55,12,12,False
roy.com,7,True,0,0,374737,30,7,4,False
lewis.com,9,True,0,0,38464,44,1,8,False
brewer-perkins.com,18,False,1,0,484267,40,3,19,False
martinez.com,12,False,0,0,377403,55,4,18,False
ross-hunter.com,15,False,1,0,116813,70,15,6,True
fox-orr.com,11,False,1,0,408776,16,11,6,True
rhodes.com,10,False,0,0,163711,58,3,13,True
parks-ortiz.com,15,False,1,0,460895,48,4,13,False
parsons-hopkins.com,19,False,1,0,222043,18,12,20,False
nielsen.com,11,False,0,0,252448,31,5,15,True
hamilton.com,12,True,0,0,324779,27,8,18,False
mitchell-moss.info,18,False,1,0,217139,21,10,16,False
fleming.org,11,True,0,0,178841,40,8,12,False
brown.com,9,False,0,0,283215,45,2,9,True
stone.com,9,True,0,0,50721,57,10,16,True
clayton-medina.org,18,True,1,0,205856,14,2,15,True
huynh-lloyd.com,15,True,1,0,357275,19,5,6,False
cook.org,8,True,0,0,192452,26,5,5,False
bryan.info,10,False,0,0,181657,42,2,20,True
rodriguez-moore.net,19,True,1,0,38703,34,6,20,False
jones.org,9,False,0,0,422152,43,15,5,True
welch-tran.net,14,True,1,0,176040,31,14,16,False
carroll-waller.com,18,False,1,0,253869,14,4,4,False
clark.info,10,True,0,0,354503,10,15,9,False
mason-moody.net,15,False,1,0,438780,47,3,16,False
harvey-gonzales.com,19,False,1,0,295704,58,6,6,False
norris.info,11,False,0,0,188781,15,15,11,True
carter.biz,10,True,0,0,89914,37,10,2,False
edwards.com,11,True,0,0,188175,10,12,18,True
meyer.com,9,False,0,0,489796,66,6,12,False
johnson.biz,11,False,0,0,261639,16,6,12,True
stewart.biz,11,False,0,0,164631,17,14,5,False
dixon.net,9,True,0,0,369694,15,5,17,True
holland.com,11,False,0,0,121942,58,7,20,True
herrera-davis.com,17,False,1,0,313883,18,3,3,False
jackson.info,12,False,0,0,394954,59,9,3,False
smith-bailey.com,16,True,1,0,255500,62,12,17,True
juarez.com,10,False,0,0,24651,51,9,9,True
hansen-smith.net,16,True,1,0,308914,41,1,4,False
kelly.com,9,False,0,0,301922,21,1,16,False
lee.biz,7,True,0,0,177823,19,9,19,False
dorsey.com,10,True,0,0,441600,32,4,5,True
anderson.com,12,False,0,0,228284,16,2,17,True
grant.com,9,True,0,0,263587,27,14,17,True
garcia.com,10,True,0,0,368914,62,5,11,False
bartlett.com,12,False,0,0,42181,67,0,12,False
carter.com,10,True,0,0,438203,53,9,16,True
tran.net,8,True,0,0,331579,38,1,7,False
stevens.com,11,False,0,0,400299,10,14,4,False
hernandez-brown.biz,19,True,1,0,409650,24,8,14,False
wolf-dougherty.com,18,False,1,0,212938,10,4,10,True
ryan-williams.com,17,False,1,0,328047,19,15,3,True
arnold.com,10,True,0,0,201376,33,4,2,False
andrews.info,12,True,0,0,380696,13,11,3,False
wells-jackson.com,17,False,1,0,70307,51,3,16,True
vasquez.com,11,False,0,0,444105,53,9,12,False
conrad-baldwin.com,18,False,1,0,86023,40,14,13,True
lopez.com,9,False,0,0,105891,68,12,19,False
petersen-greer.org,18,False,1,0,49203,50,10,8,False
irwin.com,9,True,0,0,374460,69,15,7,True
gutierrez.com,13,False,0,0,40617,37,6,3,False
robinson.com,12,True,0,0,474444,57,2,1,False
gomez.com,9,True,0,0,460997,32,3,20,True
mckinney-powell.com,19,False,1,0,20001,12,3,11,True
clark.com,9,True,0,0,58250,10,1,13,False
holmes-jones.com,16,True,1,0,277649,28,3,16,False
miller.com,10,False,0,0,101748,20,10,16,False
hernandez.org,13,True,0,0,178958,32,12,18,True
pena.info,9,True,0,0,146087,22,11,16,False
wilson.com,10,True,0,0,343624,35,0,15,True
rojas.com,9,True,0,0,107021,15,4,1,False
smith.com,9,True,0,0,36776,62,12,1,False
aguilar.org,11,True,0,0,3226,28,9,2,False
ellis.com,9,True,0,0,439765,37,14,7,False
cannon-brown.com,16,True,1,0,321403,37,12,12,True
small-sullivan.com,18,False,1,0,298145,59,6,8,False
rodriguez.com,13,False,0,0,256785,66,6,17,True
hicks.net,9,True,0,0,339782,14,14,15,False
bell.com,8,True,0,0,43556,31,11,4,False
walker-williamson.biz,21,False,1,0,69829,65,10,9,False
simon.com,9,True,0,0,140241,34,6,11,True
franklin.com,12,False,0,0,331770,23,10,19,False
barnes.com,10,False,0,0,93478,10,2,16,True
short-perry.com,15,False,1,0,81404,24,10,10,False
malone.org,10,True,0,0,266997,18,7,4,True
doyle.com,9,False,0,0,334416,14,9,6,False
kim.com,7,False,0,0,255912,51,1,19,True
ruiz-wright.net,15,False,1,0,306579,42,12,5,False
brooks.org,10,False,0,0,274426,27,11,16,False
hoffman-casey.com,17,False,1,0,110672,53,7,14,True
rice-alvarado.org,17,False,1,0,448943,65,2,5,True
shah.com,8,False,0,0,334827,17,9,3,True
ortiz.com,9,False,0,0,9265,49,5,20,True
vaughn.com,10,True,0,0,208548,66,3,12,False
davis.org,9,False,0,0,252420,44,15,1,False
ashley-stephens.info,20,False,1,0,488479,38,6,13,True
jones.com,9,True,0,0,73098,22,6,16,True
burnett.com,11,False,0,0,401888,39,6,14,False
weber.com,9,True,0,0,345977,32,10,13,True
huff.com,8,True,0,0,292520,28,3,5,True
kelly.com,9,True,0,0,287057,13,1,6,False
brown.org,9,True,0,0,347570,42,11,18,True
mcdonald.com,12,False,0,0,355459,24,9,9,False
taylor.biz,10,False,0,0,364958,41,6,16,True
cortez.com,10,False,0,0,201634,16,2,9,True
estrada.info,12,False,0,0,88342,18,13,6,False
nichols-gonzalez.org,20,False,1,0,192269,66,7,19,True
rose.com,8,False,0,0,450200,49,3,4,False
stein-spence.com,16,False,1,0,318252,64,7,8,False
tran-garner.com,15,False,1,0,443231,47,0,1,False
moore.org,9,True,0,0,145483,41,12,20,False
russell.biz,11,False,0,0,386629,31,1,3,False
williams-williamson.org,23,False,1,0,357491,25,6,4,True
nguyen.info,11,False,0,0,436783,17,14,5,True
williams.com,12,True,0,0,215257,62,6,11,False
perez-lawrence.com,18,False,1,0,185202,47,8,13,True
smith.com,9,False,0,0,460500,27,6,11,False
howard-pitts.com,16,True,1,0,199974,47,3,8,False
campbell.com,12,False,0,0,348157,33,13,7,True
lucas.com,9,True,0,0,308038,40,6,6,False
young-knight.com,16,False,1,0,127785,13,12,16,False
oconnor.biz,11,False,0,0,66247,37,10,12,True
lee.com,7,True,0,0,75553,53,3,11,True
nelson.com,10,False,0,0,384265,10,7,13,False
freeman-williams.org,20,False,1,0,220674,41,14,3,True
cruz-sims.com,13,False,1,0,494166,65,5,17,True
hayden.net,10,False,0,0,440872,54,8,20,True
hodges-smith.com,16,True,1,0,156660,46,1,14,False
golden.org,10,False,0,0,108657,32,1,1,True
reese-lane.org,14,True,1,0,83095,58,8,19,False
williams-collins.biz,20,True,1,0,67529,14,5,5,False
francis-collier.com,19,True,1,0,241532,61,10,2,False
sherman.com,11,False,0,0,51989,63,12,6,False
lyons.biz,9,False,0,0,423147,62,14,13,False
dudley.com,10,False,0,0,353221,64,9,9,False
byrd.com,8,False,0,0,384856,33,12,12,False
johnson.com,11,True,0,0,214717,31,6,5,True
jones.com,9,True,0,0,441805,18,1,5,False
glass.biz,9,False,0,0,222996,47,11,15,False
good.com,8,False,0,0,456579,10,10,4,False
berry-wilson.net,16,True,1,0,77841,33,14,5,True
dougherty.org,13,True,0,0,263814,59,5,11,True
james-flores.net,16,False,1,0,303918,28,15,5,True
reyes.com,9,False,0,0,212549,54,4,13,True
baxter.com,10,True,0,0,16645,64,9,13,True
macdonald-hunter.com,20,False,1,0,232896,40,10,4,True
young.com,9,True,0,0,101487,22,7,6,True
phillips.com,12,True,0,0,437929,12,15,1,False
austin.com,10,False,0,0,232085,21,2,12,True
berry-jarvis.com,16,True,1,0,205265,42,1,7,False
barnes.com,10,False,0,0,98239,41,3,5,True
bradley-stanley.com,19,False,1,0,118928,25,5,3,True
bowers-ritter.net,17,False,1,0,3622,67,11,20,True
becker.com,10,True,0,0,111706,34,9,14,False
kelley.com,10,False,0,0,125617,55,12,3,True
archer.biz,10,True,0,0,59849,45,4,19,True
woodward.com,12,False,0,0,293356,16,8,18,True
burns.biz,9,False,0,0,399243,57,12,8,True
everett.com,11,False,0,0,344964,68,15,20,False
williams.com,12,True,0,0,58516,41,6,9,True
jones.com,9,False,0,0,201770,66,0,20,False
olson.org,9,True,0,0,376192,35,0,15,False
davis.com,9,True,0,0,448785,12,6,20,True
levine.net,10,True,0,0,461096,40,8,1,True
callahan.com,12,False,0,0,372497,18,6,8,False
blair-stokes.com,16,True,1,0,364061,54,1,7,True
pham.biz,8,True,0,0,46475,19,15,10,True
knight-holmes.com,17,True,1,0,314903,67,9,8,True
lee.com,7,False,0,0,370825,18,0,14,False
bailey.info,11,False,0,0,301677,70,10,7,True
simpson-heath.com,17,False,1,0,494283,41,1,9,True
jackson-hogan.com,17,False,1,0,229682,20,15,11,True
sweeney.com,11,False,0,0,135975,33,7,11,False
stone-berry.biz,15,True,1,0,206738,66,0,5,True
reid.info,9,False,0,0,407742,19,7,16,False
flores.com,10,False,0,0,119834,16,5,14,True
lindsey.com,11,False,0,0,194294,53,7,12,True
roach.info,10,False,0,0,361820,54,14,11,True
doyle.net,9,False,0,0,483269,50,2,17,True
kennedy.org,11,False,0,0,466173,42,10,1,True
hensley.com,11,False,0,0,242220,62,12,17,True
rivera-anderson.com,19,False,1,0,339413,54,0,16,True
hawkins.info,12,True,0,0,241844,42,15,4,False
landry-lowe.com,15,True,1,0,49063,47,2,11,True
lopez.biz,9,True,0,0,324967,17,1,16,True
scott.com,9,False,0,0,71684,40,3,11,True
butler.com,10,True,0,0,313435,14,6,10,True
white-roberts.info,18,True,1,0,149715,44,1,6,True
stout-miller.biz,16,True,1,0,473767,45,2,10,True
myers.com,9,False,0,0,98172,43,1,9,True
johnson-sandoval.com,20,True,1,0,110431,33,13,20,True
pham.com,8,True,0,0,192487,33,3,9,False
tran.com,8,False,0,0,235519,59,14,14,False
bell.org,8,True,0,0,306078,48,10,8,False
bentley-pearson.com,19,True,1,0,184694,51,9,1,False
baker.com,9,True,0,0,28853,47,10,3,False
lewis.com,9,True,0,0,351164,10,14,8,False
lane.net,8,True,0,0,49688,51,15,16,True
soto.org,8,True,0,0,396065,62,4,4,False
smith.net,9,True,0,0,431920,15,9,5,False
berry.com,9,False,0,0,484101,29,3,15,True
rosales.com,11,False,0,0,176979,58,3,16,False
levy-hodges.com,15,True,1,0,479585,49,5,7,True
johnson-price.com,17,True,1,0,288781,59,12,20,True
ramirez-ortiz.com,17,True,1,0,336554,68,9,15,False
townsend-rogers.com,19,True,1,0,438571,46,9,5,True
carroll-smith.com,17,True,1,0,50270,54,9,3,True
vasquez.com,11,False,0,0,369906,40,7,2,False
pacheco.com,11,True,0,0,331652,42,0,7,False
castro.com,10,True,0,0,97072,67,8,18,False
cook-hayes.org,14,True,1,0,310837,10,11,19,True
howe-choi.com,13,True,1,0,9351,68,5,8,False
carlson-ray.com,15,True,1,0,369575,65,6,7,False
griffin.org,11,False,0,0,352234,31,13,20,True
ross.com,8,False,0,0,446468,20,12,11,False
smith.com,9,True,0,0,10251,67,14,4,True
summers.info,12,True,0,0,392167,39,14,14,False
mccarty-steele.com,18,True,1,0,315012,62,10,20,False
reed.info,9,False,0,0,111105,24,6,14,True
huff.com,8,True,0,0,10612,17,5,3,True
hernandez.info,14,True,0,0,173080,63,5,1,True
young.com,9,False,0,0,50617,48,12,9,True
boyd.net,8,False,0,0,402196,24,6,7,False
garrett-walter.com,18,True,1,0,38189,39,0,5,False
montoya.com,11,True,0,0,388177,37,14,9,True
riggs.com,9,False,0,0,21287,24,13,16,True
morse.org,9,False,0,0,286680,30,7,2,False
davis-thomas.biz,16,True,1,0,151755,23,10,19,True
grant.com,9,False,0,0,226436,63,14,3,True
miller.com,10,True,0,0,297998,24,1,18,False
nelson-lee.org,14,False,1,0,351430,34,3,19,True
maynard-phillips.info,21,True,1,0,369910,29,4,11,True
cross-wallace.com,17,False,1,0,58662,60,5,4,False
woods-foley.info,16,True,1,0,132043,46,7,9,False
jones.org,9,False,0,0,103736,48,14,2,True
smith.info,10,False,0,0,122381,23,3,19,False
newton.net,10,True,0,0,137465,37,8,2,False
harrington-foster.com,21,False,1,0,337957,19,0,6,False
johnson-casey.org,17,True,1,0,373580,20,4,15,False
campbell.biz,12,False,0,0,12188,14,5,13,True
robinson.com,12,True,0,0,189275,59,13,20,True
jackson.com,11,False,0,0,202670,35,9,1,True
ashley.com,10,False,0,0,489686,31,2,5,True
anderson.com,12,False,0,0,268561,26,13,13,False
bryant-callahan.info,20,True,1,0,89070,53,2,2,True
irwin.com,9,True,0,0,377300,38,11,5,True
fernandez-campbell.com,22,True,1,0,74065,66,11,17,True
lyons.com,9,False,0,0,496043,38,12,13,False
curtis-anderson.com,19,False,1,0,53020,11,9,11,False
ware.biz,8,True,0,0,40214,17,5,20,True
black-kim.info,14,True,1,0,482373,10,13,1,False
miller-bishop.org,17,False,1,0,289397,37,10,15,False
morales.com,11,True,0,0,471432,51,6,9,False
boyd-nguyen.com,15,False,1,0,193407,15,0,4,False
sanchez-hartman.com,19,False,1,0,10608,69,11,18,True
terrell.com,11,True,0,0,224966,35,4,15,True
todd.biz,8,False,0,0,37317,41,9,16,True
thompson.com,12,False,0,0,125786,64,0,9,True
quinn.biz,9,False,0,0,407142,16,5,4,True
blankenship.com,15,False,0,0,144269,69,8,6,True
bray.com,8,True,0,0,15890,32,14,1,True
reed.biz,8,False,0,0,238553,20,6,11,False
wu.biz,6,True,0,0,108875,14,15,9,False
jackson-anderson.com,20,True,1,0,473224,11,2,15,True
smith-callahan.com,18,False,1,0,464668,51,0,2,True
harmon-garrison.com,19,False,1,0,296760,22,9,20,False
morrison.net,12,False,0,0,262060,13,12,5,False
wilson-anderson.com,19,False,1,0,33496,33,0,10,False
contreras.net,13,True,0,0,459784,44,9,18,False
frazier-ramos.com,17,False,1,0,175981,64,14,18,False
cuevas.com,10,False,0,0,417413,19,15,15,True
evans.com,9,False,0,0,269873,48,9,11,False
moreno.com,10,False,0,0,460134,66,10,8,True
beard.net,9,False,0,0,377744,10,8,13,True
ward-pena.biz,13,True,1,0,149584,40,4,18,False
flores.com,10,False,0,0,418549,37,15,14,False
thomas-edwards.com,18,False,1,0,154213,53,5,16,True
perez.biz,9,True,0,0,114967,34,15,3,True
larsen.net,10,False,0,0,355906,41,14,12,True
thompson.com,12,True,0,0,187187,19,12,13,False
cook-clarke.com,15,False,1,0,267783,60,5,10,False
edwards.com,11,False,0,0,408337,58,7,16,True
griffin.com,11,False,0,0,340647,57,5,13,True
tate.com,8,False,0,0,345200,11,4,5,False
hancock-gonzalez.biz,20,True,1,0,24677,51,9,11,True
sparks-evans.biz,16,True,1,0,496945,27,11,7,False
harrington.com,14,False,0,0,329484,68,11,4,True
malone.com,10,False,0,0,386006,62,11,3,False
trevino.com,11,False,0,0,106245,10,0,8,False
quinn-williams.info,19,True,1,0,421186,10,1,17,False
henry.info,10,True,0,0,482276,70,8,9,True
olson.com,9,False,0,0,392401,25,10,3,False
jones.net,9,False,0,0,46979,47,13,8,True
mays-gardner.com,16,False,1,0,272139,13,12,18,True
shepherd-campbell.org,21,True,1,0,431954,35,13,13,False
harrison.com,12,False,0,0,2853,14,0,12,True
warren.com,10,False,0,0,183923,60,3,19,True
king.com,8,False,0,0,457576,49,1,20,True
johnson-pugh.com,16,False,1,0,260635,58,8,16,True
ray.com,7,True,0,0,356483,59,6,7,False
gomez.com,9,True,0,0,59284,55,14,9,False
pearson-morales.com,19,True,1,0,255288,24,10,17,True
williams.com,12,False,0,0,356721,62,4,13,False
ray-garcia.org,14,True,1,0,31570,27,8,17,True
delgado-vincent.org,19,False,1,0,138533,12,12,6,False
lopez.org,9,False,0,0,92414,16,7,7,True
kennedy.org,11,True,0,0,282366,49,4,5,True
watson.com,10,False,0,0,226410,54,6,17,False
olsen.info,10,False,0,0,32358,68,10,2,False
johnson.biz,11,True,0,0,139364,33,6,12,False
brown.net,9,True,0,0,335012,28,5,6,False
logan-palmer.com,16,True,1,0,104781,59,11,16,False
mcdaniel.com,12,False,0,0,202707,43,9,5,False
murray.com,10,False,0,0,78692,60,1,14,False
davis-scott.com,15,True,1,0,106956,38,5,4,False
heath.com,9,True,0,0,193573,68,11,8,True
matthews.com,12,False,0,0,301881,54,12,12,True
mcconnell.com,13,False,0,0,279501,39,7,19,True
chapman.biz,11,True,0,0,123826,22,5,1,True
brown-mitchell.com,18,True,1,0,258606,40,4,1,False
huerta-jimenez.com,18,False,1,0,284055,49,3,7,True
wagner.net,10,False,0,0,397697,35,2,6,True
burns-fuller.com,16,True,1,0,237356,11,11,7,True
hernandez.com,13,True,0,0,232878,53,0,1,True
conley-diaz.com,15,True,1,0,359986,15,4,17,True
chapman.com,11,False,0,0,424025,33,9,19,False
palmer.biz,10,False,0,0,296536,49,5,9,False
aguilar-stanton.com,19,True,1,0,380488,11,6,14,False
johnson-hale.com,16,False,1,0,361261,45,6,18,True
patel.com,9,False,0,0,282169,21,12,7,False
reynolds.com,12,True,0,0,124252,25,10,17,True
arnold.net,10,False,0,0,34934,31,11,5,False
morris.com,10,True,0,0,242234,15,3,17,True
simpson.org,11,False,0,0,260218,66,15,8,True
valenzuela.net,14,False,0,0,447795,41,5,12,False
boone.net,9,False,0,0,299370,67,14,19,False
david-mitchell.info,19,True,1,0,288095,60,0,15,False
oliver.info,11,True,0,0,266273,41,5,1,True
murphy.com,10,False,0,0,53412,35,13,3,False
alvarez-mcclain.com,19,False,1,0,393828,48,13,1,True
greene.biz,10,True,0,0,2551,49,11,6,False
hart.info,9,False,0,0,87119,68,4,15,False
gonzales.net,12,False,0,0,462135,28,14,2,False
garcia-gonzalez.com,19,True,1,0,327816,66,12,12,True
williams.com,12,False,0,0,144083,19,0,15,False
bowen.org,9,False,0,0,246714,30,6,4,True
rogers.net,10,False,0,0,132049,37,6,18,False
baker.com,9,True,0,0,257884,28,12,20,False
williams.info,13,False,0,0,94407,14,6,12,True
delacruz-lynn.com,17,False,1,0,239198,17,9,15,True
foster.com,10,True,0,0,461528,60,0,16,False
stevenson.com,13,False,0,0,385829,13,7,12,True
smith-short.com,15,True,1,0,188607,59,0,5,True
cox.com,7,True,0,0,476647,11,6,17,True
ritter.com,10,False,0,0,196464,28,13,12,False
fields.info,11,True,0,0,151160,48,4,3,True
donaldson-smith.com,19,False,1,0,356162,56,5,12,True
garza.com,9,False,0,0,340999,51,2,13,True
brown-holland.info,18,True,1,0,79317,16,8,9,False
walker-rhodes.info,18,True,1,0,173960,57,7,19,False
orozco.biz,10,True,0,0,211005,29,13,4,False
kirk-clay.com,13,False,1,0,490692,56,13,2,True
alexander.info,14,True,0,0,11412,15,15,12,True
barron-owens.com,16,True,1,0,295481,65,12,5,False
marks.com,9,False,0,0,225772,15,8,11,False
brown-griffin.com,17,True,1,0,332511,42,15,2,False
knight.com,10,False,0,0,211921,33,9,14,True
carlson-barnes.info,19,True,1,0,43668,68,11,20,True
torres-cooper.net,17,False,1,0,139570,22,12,10,True
diaz-morales.com,16,False,1,0,44011,43,4,11,True
johnson.com,11,False,0,0,160386,14,5,13,False
mcintosh.biz,12,False,0,0,298314,41,2,1,True
harding.com,11,True,0,0,208298,38,13,1,False
brown-hart.com,14,False,1,0,58051,16,8,9,False
gaines.net,10,False,0,0,220024,40,12,12,True
salas-bowers.com,16,True,1,0,204546,15,11,5,True
sloan-rodgers.biz,17,False,1,0,100289,16,7,15,False
green.com,9,False,0,0,496055,61,12,13,False
newman-hines.org,16,False,1,0,101995,34,5,15,True
gibson-bray.com,15,True,1,0,172514,26,5,9,True
franco.com,10,True,0,0,104564,43,3,14,False
moran.biz,9,False,0,0,213493,17,9,2,True
mitchell-carrillo.com,21,True,1,0,177697,22,10,1,False
norton-barnes.com,17,False,1,0,262127,10,13,2,True
romero.biz,10,True,0,0,274768,62,2,5,True
moses-vaughn.com,16,True,1,0,255751,65,15,13,False
vargas-smith.com,16,True,1,0,141639,21,7,14,False
zhang.org,9,False,0,0,132636,24,3,11,False
beard-newton.biz,16,False,1,0,446875,12,13,12,False
reyes.biz,9,False,0,0,149894,52,8,11,False
lopez.biz,9,True,0,0,459762,10,0,19,False
wheeler.com,11,True,0,0,312483,28,9,19,False
davis-douglas.com,17,False,1,0,237401,42,15,15,True
andrews.com,11,True,0,0,445833,43,2,20,True
clark.org,9,False,0,0,312965,63,7,18,True
fields-hughes.org,17,True,1,0,58376,18,13,8,False
phillips.net,12,False,0,0,120390,30,15,7,False
khan-swanson.net,16,False,1,0,420512,32,6,10,True
johnson.com,11,False,0,0,47592,57,13,12,False
cortez.org,10,False,0,0,203607,33,0,17,True
walker.com,10,True,0,0,389136,11,15,18,True
roberts.net,11,True,0,0,299478,63,10,5,True
brooks.net,10,False,0,0,284481,20,7,11,False
dixon-escobar.net,17,True,1,0,139869,28,15,17,False
hamilton-jones.com,18,False,1,0,428309,53,7,2,True
griffith-ramirez.com,20,True,1,0,356296,33,11,19,False
johnson.com,11,False,0,0,494540,17,7,15,False
hughes-pacheco.com,18,False,1,0,85657,33,3,10,False
delacruz.biz,12,False,0,0,202345,70,12,14,True
brown.info,10,True,0,0,210082,45,5,15,True
petersen-jones.org,18,True,1,0,468267,52,11,9,False
coffey.com,10,False,0,0,331013,22,5,7,False
porter-wright.com,17,True,1,0,91542,21,3,4,False
evans.com,9,False,0,0,468021,28,14,19,True
avery.net,9,False,0,0,213069,60,12,14,True
blackwell.info,14,False,0,0,433698,38,10,3,False
gordon.com,10,False,0,0,341025,59,8,8,True
jimenez-marquez.info,20,False,1,0,410475,49,15,9,False
welch.info,10,True,0,0,162060,51,0,4,True
robinson-moore.biz,18,False,1,0,112182,41,7,6,False
taylor-barker.org,17,False,1,0,156460,51,12,12,False
lee.org,7,False,0,0,385114,13,8,2,True
jones.com,9,True,0,0,301770,29,14,7,True
mcneil-hooper.com,17,True,1,0,208632,27,2,2,False
shaffer.com,11,False,0,0,324978,44,7,3,True
bennett.com,11,True,0,0,394583,45,6,20,True
taylor-coleman.com,18,True,1,0,264497,34,15,19,True
rios.com,8,False,0,0,369798,29,8,12,True
butler.org,10,False,0,0,7969,32,5,20,True
gilmore.com,11,True,0,0,264739,48,9,5,True
stuart.com,10,False,0,0,61464,34,1,5,False
blake.org,9,True,0,0,338858,44,5,13,True
parker.com,10,True,0,0,450884,57,8,4,False
